0.54 0.512629 0.506281 0.507239 0.860531 0.920847 0.849389 -0.493236 -0.47966 -0.441541
0.55 0.52121 0.515465 0.515711 0.855553 0.915934 0.844943 -0.50237 -0.502869 -0.447564
0.56 0.52974 0.524599 0.524137 0.850483 0.91079 0.840437 -0.511504 -0.526078 -0.453588
0.57 0.538219 0.53368 0.532519 0.845322 0.905413 0.835871 -0.520638 -0.549288 -0.459611
0.58 0.546646 0.542707 0.540855 0.84007 0.899804 0.831245 -0.529772 -0.572497 -0.465635
0.59 0.55502 0.551676 0.549144 0.834727 0.893963 0.826559 -0.538906 -0.595706 -0.471658
0.6 0.56334 0.560585 0.557386 0.829292 0.88789 0.821812 -0.54804 -0.618916 -0.477681
0.61 0.571606 0.569433 0.56558 0.823766 0.881584 0.817005 -0.557174 -0.642125 -0.483705
0.62 0.579815 0.578216 0.573726 0.818149 0.875047 0.812138 -0.566308 -0.665334 -0.489728
0.63 0.587968 0.586933 0.581822 0.81244 0.868278 0.80721 -0.575442 -0.688544 -0.495751
0.64 0.596064 0.595581 0.58987 0.80664 0.861276 0.802223 -0.584576 -0.711753 -0.501775
0.65 0.604101 0.604157 0.597867 0.800749 0.854043 0.797175 -0.59371 -0.734962 -0.507798
0.66 0.612078 0.612661 0.605813 0.794766 0.846577 0.792067 -0.602844 -0.758172 -0.513822
0.67 0.619996 0.621088 0.613708 0.788692 0.838879 0.786899 -0.611978 -0.781381 -0.519845
0.68 0.627852 0.629438 0.621551 0.782526 0.830949 0.78167 -0.621112 -0.80459 -0.525868
0.69 0.635646 0.637706 0.629341 0.776269 0.822787 0.776381 -0.630246 -0.8278 -0.531892
0.7 0.643377 0.645893 0.637078 0.769921 0.814393 0.771032 -0.63938 -0.851009 -0.537915
0.71 0.651044 0.653994 0.644761 0.763482 0.805767 0.765623 -0.648514 -0.874218 -0.543938
0.72 0.658646 0.662007 0.65239 0.756951 0.796909 0.760153 -0.657648 -0.897428 -0.549962
0.73 0.666183 0.669931 0.659964 0.750329 0.787819 0.754624 -0.666782 -0.920637 -0.555985
0.74 0.673653 0.677763 0.667483 0.743615 0.778496 0.749034 -0.675916 -0.943846 -0.562009
0.75 0.681055 0.6855 0.674945 0.736811 0.768942 0.743383 -0.68505 -0.967056 -0.568032
0.76 0.688388 0.693141 0.68235 0.729914 0.759155 0.737673 -0.694184 -0.990265 -0.574055
0.77 0.695653 0.700682 0.689698 0.722927 0.749137 0.731902 -0.703318 -1.01347 -0.580079
0.78 0.702847 0.708123 0.696988 0.715848 0.738886 0.726071 -0.712452 -1.03668 -0.586102
0.79 0.709969 0.715459 0.704219 0.708678 0.728403 0.72018 -0.721586 -1.05989 -0.592125
0.8 0.71702 0.72269 0.711391 0.701416 0.717688 0.714229 -0.73072 -1.0831 -0.598149
0.81 0.723997 0.729812 0.718504 0.694064 0.706741 0.708217 -0.739854 -1.10631 -0.604172
0.82 0.730901 0.736824 0.725555 0.686619 0.695562 0.702145 -0.748988 -1.12952 -0.610196
0.83 0.73773 0.743723 0.732546 0.679084 0.68415 0.696013 -0.758122 -1.15273 -0.616219
0.84 0.744482 0.750506 0.739476 0.671457 0.672507 0.689821 -0.767256 -1.17594 -0.622242
0.85 0.751158 0.757172 0.746343 0.663739 0.660632 0.683569 -0.77639 -1.19915 -0.628266
0.86 0.757757 0.763718 0.753147 0.655929 0.648524 0.677256 -0.785524 -1.22236 -0.634289
0.87 0.764277 0.770142 0.759887 0.648028 0.636184 0.670883 -0.794658 -1.24557 -0.640312
0.88 0.770717 0.776441 0.766564 0.640036 0.623613 0.66445 -0.803792 -1.26878 -0.646336
0.89 0.777077 0.782613 0.773176 0.631952 0.610809 0.657956 -0.812926 -1.29199 -0.652359
0.9 0.783356 0.788656 0.779723 0.623777 0.597773 0.651402 -0.82206 -1.3152 -0.658383
0.91 0.789552 0.794568 0.786204 0.615511 0.584505 0.644788 -0.831194 -1.33841 -0.664406
0.92 0.795666 0.800346 0.792619 0.607154 0.571005 0.638114 -0.840328 -1.36161 -0.670429
0.93 0.801695 0.805987 0.798966 0.598705 0.557273 0.63138 -0.849462 -1.38482 -0.676453
0.94 0.807639 0.81149 0.805246 0.590164 0.543308 0.624585 -0.858596 -1.40803 -0.682476
0.95 0.813498 0.816853 0.811458 0.581533 0.529112 0.61773 -0.86773 -1.43124 -0.688499
0.96 0.81927 0.822072 0.8176 0.57281 0.514684 0.610815 -0.876864 -1.45445 -0.694523
0.97 0.824954 0.827146 0.823674 0.563995 0.500023 0.60384 -0.885998 -1.47766 -0.700546
0.98 0.830549 0.832072 0.829677 0.55509 0.48513 0.596804 -0.895132 -1.50087 -0.70657
0.99 0.836055 0.836848 0.83561 0.546093 0.470006 0.589708 -0.904266 -1.52408 -0.712593
1 0.841471 0.841471 0.841471 0.537004 0.454649 0.540302 -0.9134 -0.115416 -0.622303
1.01 0.846795 0.846011 0.846843 0.527867 0.453396 0.534031 -0.914148 -0.135162 -0.631982
1.02 0.852028 0.850538 0.852151 0.518721 0.451945 0.527663 -0.914897 -0.154909 -0.641662
1.03 0.85717 0.85505 0.857396 0.509569 0.450298 0.521198 -0.915646 -0.174656 -0.651341
1.04 0.86222 0.859544 0.862575 0.500409 0.448452 0.514636 -0.916394 -0.194403 -0.661021
1.05 0.867178 0.864018 0.867688 0.491241 0.44641 0.507977 -0.917143 -0.21415 -0.6707
1.06 0.872044 0.868471 0.872734 0.482066 0.444169 0.501222 -0.917892 -0.233897 -0.68038
1.07 0.876819 0.872901 0.877712 0.472883 0.441732 0.49437 -0.91864 -0.253644 -0.690059
1.08 0.881502 0.877305 0.882621 0.463693 0.439096 0.487421 -0.919389 -0.273391 -0.699739
1.09 0.886093 0.881682 0.88746 0.454495 0.436264 0.480375 -0.920138 -0.293137 -0.709418
1.1 0.890592 0.88603 0.892228 0.44529 0.433234 0.473232 -0.920887 -0.312884 -0.719098
1.11 0.894999 0.890346 0.896925 0.436078 0.430006 0.465993 -0.921635 -0.332631 -0.728777
1.12 0.899313 0.894629 0.901548 0.426857 0.426581 0.458657 -0.922384 -0.352378 -0.738456
1.13 0.903536 0.898877 0.906097 0.41763 0.422959 0.451224 -0.923133 -0.372125 -0.748136
1.14 0.907666 0.903088 0.910572 0.408395 0.419139 0.443694 -0.923881 -0.391872 -0.757815
1.15 0.911704 0.907259 0.914971 0.399152 0.415121 0.436067 -0.92463 -0.411619 -0.767495
1.16 0.915649 0.911389 0.919293 0.389902 0.410906 0.428344 -0.925379 -0.431365 -0.777174
1.17 0.919502 0.915477 0.923538 0.380645 0.406494 0.420524 -0.926127 -0.451112 -0.786854
1.18 0.923262 0.919519 0.927703 0.37138 0.401884 0.412607 -0.926876 -0.470859 -0.796533
1.19 0.926929 0.923514 0.931789 0.362107 0.397077 0.404593 -0.927625 -0.490606 -0.806213
1.2 0.930504 0.927459 0.935795 0.352827 0.392072 0.396483 -0.928373 -0.510353 -0.815892
1.21 0.933986 0.931354 0.939719 0.34354 0.38687 0.388275 -0.929122 -0.5301 -0.825572
1.22 0.937375 0.935196 0.94356 0.334245 0.38147 0.379971 -0.929871 -0.549847 -0.835251
1.23 0.940671 0.938983 0.947318 0.324942 0.375873 0.37157 -0.93062 -0.569594 -0.844931
1.24 0.943874 0.942713 0.950991 0.315632 0.370078 0.363073 -0.931368 -0.58934 -0.85461
1.25 0.946983 0.946384 0.954579 0.306315 0.364086 0.354478 -0.932117 -0.609087 -0.86429
1.26 0.95 0.949994 0.95808 0.29699 0.357896 0.345787 -0.932866 -0.628834 -0.873969
1.27 0.952923 0.953541 0.961494 0.287658 0.351509 0.336999 -0.933614 -0.648581 -0.883648
1.28 0.955753 0.957024 0.96482 0.278318 0.344925 0.328114 -0.934363 -0.668328 -0.893328
1.29 0.958489 0.960439 0.968056 0.26897 0.338143 0.319132 -0.935112 -0.688075 -0.903007
1.3 0.961132 0.963786 0.971202 0.259615 0.331163 0.310054 -0.93586 -0.707822 -0.912687
1.31 0.963682 0.967062 0.974257 0.250253 0.323986 0.300879 -0.936609 -0.727569 -0.922366
1.32 0.966137 0.970265 0.97722 0.240883 0.316612 0.291607 -0.937358 -0.747315 -0.932046
1.33 0.968499 0.973393 0.980089 0.231506 0.30904 0.282238 -0.938106 -0.767062 -0.941725
1.34 0.970768 0.976445 0.982864 0.222121 0.301271 0.272772 -0.938855 -0.786809 -0.951405
1.35 0.972942 0.979418 0.985544 0.212729 0.293304 0.26321 -0.939604 -0.806556 -0.961084
1.36 0.975022 0.98231 0.988128 0.203329 0.285139 0.25355 -0.940353 -0.826303 -0.970764
1.37 0.977008 0.98512 0.990615 0.193922 0.276778 0.243794 -0.941101 -0.84605 -0.980443
1.38 0.978901 0.987845 0.993003 0.184507 0.268218 0.233941 -0.94185 -0.865797 -0.990123
1.39 0.980698 0.990484 0.995293 0.175085 0.259462 0.223992 -0.942599 -0.885543 -0.999802
1.4 0.982402 0.993034 0.997483 0.165655 0.250508 0.213945 -0.943347 -0.90529 -1.00948
1.41 0.984012 0.995493 0.999572 0.156218 0.241356 0.203802 -0.944096 -0.925037 -1.01916
1.42 0.985527 0.99786 1.00156 0.146773 0.232007 0.193562 -0.944845 -0.944784 -1.02884
1.43 0.986947 1.00013 1.00344 0.137321 0.22246 0.183225 -0.945593 -0.964531 -1.03852
1.44 0.988273 1.00231 1.00522 0.127861 0.212716 0.172792 -0.946342 -0.984278 -1.0482
1.45 0.989504 1.00439 1.0069 0.118394 0.202775 0.162261 -0.947091 -1.00402 -1.05788
1.46 0.990641 1.00636 1.00847 0.108919 0.192636 0.151634 -0.947839 -1.02377 -1.06756
1.47 0.991683 1.00824 1.00993 0.0994373 0.182299 0.14091 -0.948588 -1.04352 -1.07724
1.48 0.992629 1.01001 1.01129 0.0899477 0.171765 0.130089 -0.949337 -1.06327 -1.08692
1.49 0.993481 1.01167 1.01253 0.0804506 0.161034 0.119172 -0.950086 -1.08301 -1.0966
1.5 0.994238 1.01323 1.01367 0.070946 0.150105 0.108158 -0.950834 -1.10276 -1.10628
1.51 0.9949 1.01467 1.01469 0.0614339 0.138979 0.0970464 -0.951583 -1.12251 -1.11596
1.52 0.995467 1.01601 1.01561 0.0519143 0.127655 0.0858384 -0.952332 -1.14225 -1.12564
1.53 0.995939 1.01723 1.01641 0.0423873 0.116134 0.0745337 -0.95308 -1.162 -1.13531
1.54 0.996315 1.01833 1.0171 0.0328527 0.104415 0.0631321 -0.953829 -1.18175 -1.14499
1.55 0.996596 1.01931 1.01767 0.0233107 0.0924988 0.0516338 -0.954578 -1.20149 -1.15467
1.56 0.996781 1.02018 1.01813 0.0137612 0.0803851 0.0400387 -0.955326 -1.22124 -1.16435
1.57 0.996871 1.02092 1.01847 0.00420417 0.0680739 0.0283467 -0.956075 -1.24099 -1.17403
1.58 0.996865 1.02154 1.0187 -0.00536033 0.0555653 0.016558 -0.956824 -1.26073 -1.18371
1.59 0.996764 1.02203 1.0188 -0.0149323 0.0428593 0.00467251 -0.957572 -1.28048 -1.19339
1.6 0.996566 1.0224 1.01879 -0.0245118 0.0299557 -0.0073098 -0.958321 -1.30023 -1.20307
1.61 0.996273 1.02263 1.01866 -0.0340987 0.0168547 -0.0193889 -0.95907 -1.31997 -1.21275
1.62 0.995884 1.02273 1.0184 -0.0436932 0.00355623 -0.0315648 -0.959819 -1.33972 -1.22243
1.63 0.995399 1.0227 1.01803 -0.0532951 -0.00993972 -0.0438375 -0.960567 -1.35947 -1.23211
1.64 0.994819 1.02253 1.01753 -0.0629045 -0.0236331 -0.056207 -0.961316 -1.37922 -1.24179
1.65 0.994141 1.02223 1.0169 -0.0725214 -0.037524 -0.0686733 -0.962065 -1.39896 -1.25147
1.66 0.993368 1.02178 1.01615 -0.0821458 -0.0516124 -0.0812364 -0.962813 -1.41871 -1.26115
1.67 0.992498 1.0212 1.01528 -0.0917777 -0.0658982 -0.0938962 -0.963562 -1.43846 -1.27083
1.68 0.991532 1.02046 1.01427 -0.101417 -0.0803815 -0.106653 -0.964311 -1.4582 -1.28051
1.69 0.99047 1.01959 1.01314 -0.111064 -0.0950622 -0.119506 -0.965059 -1.47795 -1.29019
1.7 0.989311 1.01856 1.01188 -0.120718 -0.10994 -0.132457 -0.965808 -1.4977 -1.29987
1.71 0.988056 1.01739 1.01049 -0.13038 -0.125016 -0.145504 -0.966557 -1.51744 -1.30954
1.72 0.986704 1.01606 1.00897 -0.140049 -0.140289 -0.158648 -0.967305 -1.53719 -1.31922
1.73 0.985255 1.01458 1.00732 -0.149726 -0.15576 -0.171888 -0.968054 -1.55694 -1.3289
1.74 0.983709 1.01295 1.00554 -0.15941 -0.171428 -0.185226 -0.968803 -1.57668 -1.33858
1.75 0.982066 1.01115 1.00362 -0.169102 -0.187294 -0.19866 -0.969552 -1.59643 -1.34826
1.76 0.980327 1.0092 1.00156 -0.178801 -0.203357 -0.212191 -0.9703 -1.61618 -1.35794
1.77 0.97849 1.00708 0.999372 -0.188508 -0.219617 -0.225819 -0.971049 -1.63592 -1.36762
1.78 0.976557 1.00481 0.997045 -0.198222 -0.236075 -0.239543 -0.971798 -1.65567 -1.3773
1.79 0.974526 1.00236 0.994581 -0.207944 -0.252731 -0.253365 -0.972546 -1.67542 -1.38698
1.8 0.972398 0.99975 0.991978 -0.217673 -0.269584 -0.267283 -0.973295 -1.69517 -1.39666
1.81 0.970172 0.996969 0.989235 -0.22741 -0.286634 -0.281298 -0.974044 -1.71491 -1.40634
1.82 0.96785 0.994017 0.986352 -0.237154 -0.303882 -0.29541 -0.974792 -1.73466 -1.41602
1.83 0.965429 0.990891 0.983326 -0.246906 -0.321327 -0.309618 -0.975541 -1.75441 -1.4257
1.84 0.962911 0.98759 0.980159 -0.256665 -0.33897 -0.323924 -0.97629 -1.77415 -1.43538
1.85 0.960296 0.984111 0.976848 -0.266432 -0.35681 -0.338326 -0.977038 -1.7939 -1.44506
1.86 0.957583 0.980453 0.973392 -0.276206 -0.374848 -0.352825 -0.977787 -1.81365 -1.45474
1.87 0.954772 0.976613 0.969791 -0.285987 -0.393083 -0.367421 -0.978536 -1.83339 -1.46442
1.88 0.951863 0.972591 0.966043 -0.295777 -0.411516 -0.382113 -0.979285 -1.85314 -1.4741
1.89 0.948856 0.968382 0.962148 -0.305573 -0.430146 -0.396902 -0.980033 -1.87289 -1.48378
