5.00000000e-02 5.12497396e-01
1.00000000e-01 5.24979187e-01
1.50000000e-01 5.37429845e-01
2.00000000e-01 5.49833997e-01
2.50000000e-01 5.62176501e-01
3.00000000e-01 5.74442517e-01
3.50000000e-01 5.86617579e-01
4.00000000e-01 5.98687660e-01
4.50000000e-01 6.10639234e-01
5.00000000e-01 6.22459331e-01
5.50000000e-01 6.34135591e-01
6.00000000e-01 6.45656306e-01
6.50000000e-01 6.57010463e-01
7.00000000e-01 6.68187772e-01
7.50000000e-01 6.79178699e-01
8.00000000e-01 6.89974481e-01
8.50000000e-01 7.00567142e-01
9.00000000e-01 7.10949503e-01
9.50000000e-01 7.21115178e-01
1.00000000e+00 7.31058579e-01
1.05000000e+00 7.40774899e-01
1.10000000e+00 7.50260106e-01
1.15000000e+00 7.59510917e-01
1.20000000e+00 7.68524783e-01
1.25000000e+00 7.77299861e-01
1.30000000e+00 7.85834983e-01
1.35000000e+00 7.94129628e-01
1.40000000e+00 8.02183889e-01
1.45000000e+00 8.09998434e-01
1.50000000e+00 8.17574476e-01
1.55000000e+00 8.24913732e-01
1.60000000e+00 8.32018385e-01
1.65000000e+00 8.38891050e-01
1.70000000e+00 8.45534735e-01
1.75000000e+00 8.51952802e-01
1.80000000e+00 8.58148935e-01
1.85000000e+00 8.64127103e-01
1.90000000e+00 8.69891526e-01
1.95000000e+00 8.75446642e-01
2.00000000e+00 8.80797078e-01
2.05000000e+00 8.85947619e-01
2.10000000e+00 8.90903179e-01
2.15000000e+00 8.95668777e-01
2.20000000e+00 9.00249511e-01
2.25000000e+00 9.04650535e-01
2.30000000e+00 9.08877039e-01
2.35000000e+00 9.12934228e-01
2.40000000e+00 9.16827304e-01
2.45000000e+00 9.20561451e-01
2.50000000e+00 9.24141820e-01
2.55000000e+00 9.27573515e-01
2.60000000e+00 9.30861580e-01
2.65000000e+00 9.34010991e-01
2.70000000e+00 9.37026644e-01
2.75000000e+00 9.39913350e-01
2.80000000e+00 9.42675824e-01
2.85000000e+00 9.45318683e-01
2.90000000e+00 9.47846437e-01
2.95000000e+00 9.50263488e-01
3.00000000e+00 9.52574127e-01
3.05000000e+00 9.54782527e-01
3.10000000e+00 9.56892745e-01
3.15000000e+00 9.58908722e-01
3.20000000e+00 9.60834277e-01
3.25000000e+00 9.62673113e-01
3.30000000e+00 9.64428811e-01
3.35000000e+00 9.66104836e-01
3.40000000e+00 9.67704535e-01
3.45000000e+00 9.69231141e-01
3.50000000e+00 9.70687769e-01
3.55000000e+00 9.72077426e-01
3.60000000e+00 9.73403006e-01
3.65000000e+00 9.74667297e-01
3.70000000e+00 9.75872979e-01
3.75000000e+00 9.77022630e-01
3.80000000e+00 9.78118729e-01
3.85000000e+00 9.79163655e-01
3.90000000e+00 9.80159694e-01
3.95000000e+00 9.81109038e-01
4.00000000e+00 9.82013790e-01
4.05000000e+00 9.82875967e-01
4.10000000e+00 9.83697501e-01
4.15000000e+00 9.84480243e-01
4.20000000e+00 9.85225968e-01
4.25000000e+00 9.85936373e-01
4.30000000e+00 9.86613082e-01
4.35000000e+00 9.87257651e-01
4.40000000e+00 9.87871565e-01
4.45000000e+00 9.88456248e-01
4.50000000e+00 9.89013057e-01
4.55000000e+00 9.89543294e-01
4.60000000e+00 9.90048198e-01
4.65000000e+00 9.90528956e-01
4.70000000e+00 9.90986701e-01
4.75000000e+00 9.91422515e-01
4.80000000e+00 9.91837429e-01
4.85000000e+00 9.92232430e-01
4.90000000e+00 9.92608459e-01
4.95000000e+00 9.92966413e-01
5.00000000e+00 9.93307149e-01
